Date,Open,High,Low,Close,Adj Close,Volume
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.764820098876953,243046400
2015-07-09,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,27.198511123657227,314380000
2015-07-10,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.925647735595703,245418000
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.46477508544922,165762000
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.453445434570312,127072400
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.727540969848633,134596800
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,29.110353469848633,144889600
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.361801147460938,184658800
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.91678810119629,235600800
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.61777114868164,307025600
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.365102767944336,461802400
2015-07-23,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,28.35150718688965,203998000
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,28.202003479003906,168649200
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.810123443603516,177822000
2015-07-28,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.94830322265625,134472400
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.859960556030273,148046800
2015-07-30,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.719520568847656,134513200
2015-07-31,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.477130889892578,171540000
2015-08-03,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.829280853271484,279904000
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.968496322631836,496554400
2015-08-05,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,26.140653610229492,397250400
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.782499313354492,26.197546005249023,211612000
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,26.286287307739258,154681600
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,27.241987228393555,219806400
2015-08-11,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.824363708496094,388331200
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,26.22257423400879,404870000
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,26.202089309692383,194143200
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.38640594482422,171718000
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.659460067749023,163538800
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.509281158447266,138242800
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,26.17024040222168,193146000
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.633228302001953,274006400
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,24.06542205810547,513102000
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.46470069885254,648825200
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.605777740478516,414406400
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.95968246459961,387098400
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.69466209411621,338464400
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.778850555419922,212657600
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.658254623413086,224917200
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.511417388916016,307383600
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.562681198120117,247555200
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,25.114416122436523,212935600
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.864116668701172,199985200
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.555856704711914,219374400
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,25.06435203552246,340043200
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.615022659301758,251571200
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.988201141357422,199662000
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,26.23849868774414,233453600
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.45922088623047,173364800
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.488801956176758,148694000
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.92220687866211,256450400
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.815261840820312,297141200
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,26.215742111206055,200888000
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.803882598876953,201384800
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,26.013225555419922,143026800
2015-09-24,28.3125,28.875,28.092500686645508,28.75,26.1679630279541,200878000
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,26.101970672607422,224607600
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.58544158935547,208436000
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.816328048706055,293461600
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,25.098493576049805,265892000
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.934648513793945,255716400
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,25.116689682006836,232079200
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,25.207712173461914,208258800
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.328310012817383,192787200
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,25.207712173461914,187062400
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.91644859313965,247918400
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.51262664794922,211064400
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.394296646118164,121868800
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.43754005432129,132197200
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,25.078004837036133,177849600
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.45346450805664,150694000
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.266870498657227,156930400
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.423879623413086,119036800
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.888071060180664,195871200
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.88579559326172,167180800
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,26.281734466552734,166616400
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,27.096351623535156,237467600
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,26.231674194335938,265335200
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,26.06556510925293,279537600
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,27.139589309692383,342205600
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.426292419433594,204909200
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,27.191923141479492,197461200
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.574203491210938,128813200
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.8904972076416,182076000
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.760793685913086,179544400
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.632827758789062,158210800
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.66480827331543,132169200
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.552833557128906,135485600
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.684457778930664,236511600
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.533628463745117,180872000
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.444509506225586,130102400
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.672101974487305,183249600
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,26.09258460998535,152426800
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.98060417175293,110467600
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.80329132080078,186698800
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,27.143781661987305,173183200
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,27.262617111206055,137148400
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.908403396606445,129930000
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,27.166635513305664,171212800
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.97239112854004,85553200
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,26.922115325927734,52185600
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,27.034093856811523,156721200
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.814708709716797,139409600
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.57247543334961,133546400
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,26.3256778717041,166278000
2015-12-04,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,27.200916290283203,231108000
2015-12-07,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,27.029523849487305,128336800
2015-12-08,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,27.018096923828125,137238000
2015-12-09,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.421659469604492,185445600
2015-12-10,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.54734230041504,116850800
2015-12-11,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,25.864065170288086,187544800
2015-12-14,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.704097747802734,257274800
2015-12-15,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,25.24934196472168,213292400
2015-12-16,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.443580627441406,224954000
2015-12-17,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,24.904277801513672,179091200
2015-12-18,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,24.230134963989258,385813200
2015-12-21,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.527212142944336,190362400
2015-12-22,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.504362106323242,131157600
2015-12-23,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.819719314575195,130629600
2015-12-24,27.25,27.25,26.987499237060547,27.00749969482422,24.687177658081055,54281600
2015-12-28,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.410663604736328,106816800
2015-12-29,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.849430084228516,123724800
2015-12-30,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.524934768676758,100855200
2015-12-31,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,24.054168701171875,163649200
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,24.074739456176758,270597600
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.471439361572266,223164000
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,23.012113571166992,273829600
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,22.0408992767334,324377600
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,22.157447814941406,283192000
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.51622772216797,198957600
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.843008041381836,196616800
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,22.255708694458008,249758400
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.74245834350586,252680400
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,22.1962947845459,319335600
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.088886260986328,212350800
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.118595123291016,289337600
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.006620407104492,208646000
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.176651000976562,263202000
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.724180221557617,207178000
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.84986114501953,300308000
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.348472595214844,533478800
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.501585006713867,222715200
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.24428367614746,257666000
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.03632354736328,163774000
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.59071159362793,149428800
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.018049240112305,183857200
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.194961547851562,185886800
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.602174758911133,185672400
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.829641342163086,216085600
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.825048446655273,177324800
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.659618377685547,169374400
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.52865219116211,200298800
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.59528923034668,161405600
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.20415687561035,196231600
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.544200897216797,179452800
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.116844177246094,156084000
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.06629180908203,141496800
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.259296417236328,137123200
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.756118774414062,127770400
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.080078125,145022800
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.23172378540039,110330800
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.266189575195312,115964400
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.21564292907715,140865200
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.097925186157227,201628400
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.148469924926758,132678400
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.32080078125,147822800
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.66773223876953,184220400
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.405805587768555,143315600
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.212810516357422,126247600
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.233484268188477,108806800
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.244972229003906,134054400
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.49541664123535,109632800
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.55515480041504,100304400
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.028457641601562,160270800
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.347827911376953,153214000
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.30877113342285,137682800
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.336339950561523,176820800
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.33403968811035,142010800
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.52014923095703,129777600
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.384592056274414,102814000
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.27889633178711,104532000
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.168611526489258,77645600
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.740720748901367,124760400
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.17267417907715,182404400
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.041698455810547,103553600
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.27147102355957,103496000
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.531103134155273,149424800
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.230112075805664,106314800
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.494335174560547,105616400
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.938312530517578,127207600
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.965885162353516,94326800
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.048593521118164,117630000
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.374860763549805,108929200
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.74247932434082,133029200
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.75626564025879,101895600
